BEN,CH4,CO,EBE,NMHC,NO,NO2,NOx,O3,PM10,PM25,SO2,TCH,TOL,Month,Year,AQI_category
0.0,1.0,0.0,0.4,0.0,18.15,47.15,75.0,45.0,11.5,9.7,11.75,1.0,0.05,7,12,1
0.0,1.0,0.0,0.4166666666666667,0.0,13.416666666666666,46.0,66.75,43.25,12.541666666666666,11.625,9.916666666666666,1.0,0.0,7,12,1
0.0,1.0,0.0,0.7916666666666666,0.0,8.291666666666666,31.75,44.291666666666664,53.708333333333336,12.041666666666666,10.041666666666666,8.416666666666666,1.0,0.125,7,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,18.0,44.166666666666664,71.58333333333333,40.083333333333336,16.541666666666668,11.916666666666666,8.583333333333334,1.0,0.5,7,12,1
0.0,1.0,0.0,0.20833333333333334,0.0,30.458333333333332,59.333333333333336,106.25,24.041666666666668,15.166666666666666,13.25,6.958333333333333,1.0,0.2916666666666667,7,12,0
0.0,1.0,0.0,0.16666666666666666,0.0,31.625,53.166666666666664,101.70833333333333,30.541666666666668,13.666666666666666,10.916666666666666,6.125,1.0,0.2916666666666667,7,12,0
0.0,1.0,0.0,0.4166666666666667,0.0,22.458333333333332,41.833333333333336,76.20833333333333,30.916666666666668,9.708333333333334,8.208333333333334,5.291666666666667,1.0,0.25,7,12,0
0.0,1.0,0.0,0.20833333333333334,0.0,27.625,56.458333333333336,98.66666666666667,30.291666666666668,9.333333333333334,9.458333333333334,5.125,1.0,0.25,7,12,0
0.0,1.0,0.0,0.9166666666666666,0.0,14.5,34.791666666666664,56.875,44.916666666666664,8.125,6.583333333333333,5.333333333333333,1.0,0.0,7,12,1
0.0,1.0,0.0,0.7916666666666666,0.0,12.625,27.791666666666668,47.208333333333336,51.708333333333336,7.916666666666667,6.041666666666667,5.0,1.0,0.125,7,12,1
0.0,1.0,0.0,0.4166666666666667,0.0,24.5,33.125,70.375,42.75,10.833333333333334,6.25,6.083333333333333,1.0,0.375,7,12,1
0.0,1.0,0.0,0.4583333333333333,0.0,23.083333333333332,29.791666666666668,65.125,45.75,9.75,6.75,7.166666666666667,1.0,0.4166666666666667,7,12,1
0.0,1.0,0.0,0.5,0.0,14.833333333333334,28.583333333333332,51.333333333333336,49.25,8.916666666666666,6.708333333333333,10.5,1.0,0.2916666666666667,7,12,1
0.0,1.0,0.0,0.4166666666666667,0.0,24.041666666666668,36.083333333333336,73.04166666666667,39.75,11.25,8.458333333333334,9.291666666666666,1.0,0.9166666666666666,7,12,1
0.0,1.0,0.0,0.391304347826087,0.0,22.347826086956523,38.30434782608695,72.43478260869566,38.95652173913044,11.565217391304348,8.08695652173913,8.304347826086957,1.0,0.2608695652173913,7,12,1
0.0,1.0,0.0,0.8333333333333334,0.0,10.75,28.458333333333332,44.916666666666664,46.166666666666664,11.291666666666666,8.5,7.375,1.0,0.0,7,12,1
0.0,1.0,0.0,0.4583333333333333,0.0,18.958333333333332,40.083333333333336,69.125,23.708333333333332,11.583333333333334,10.833333333333334,7.041666666666667,1.0,0.0,7,12,0
0.0,1.0,0.0,0.7083333333333334,0.0,10.791666666666666,25.666666666666668,42.333333333333336,48.458333333333336,10.083333333333334,7.75,7.583333333333333,1.0,0.16666666666666666,7,12,1
0.0,1.0,0.0,0.19047619047619047,0.0,24.238095238095237,42.857142857142854,80.0,24.571428571428573,12.428571428571429,11.19047619047619,8.428571428571429,1.0,0.38095238095238093,7,12,0
0.0,1.0,0.0,0.20833333333333334,0.0,28.375,38.125,81.66666666666667,35.041666666666664,11.875,10.708333333333334,8.666666666666666,1.0,0.4583333333333333,7,12,1
0.0,1.0,0.0,0.2857142857142857,0.0,28.571428571428573,44.904761904761905,88.76190476190476,32.42857142857143,14.571428571428571,11.904761904761905,9.142857142857142,1.0,0.47619047619047616,7,12,0
0.0,1.0,0.0,0.13636363636363635,0.0,32.13636363636363,53.09090909090909,102.5,22.636363636363637,16.40909090909091,13.454545454545455,8.045454545454545,1.0,0.7272727272727273,7,12,0
0.0,1.0,0.0,0.5,0.0,11.583333333333334,33.0,50.625,42.041666666666664,9.625,7.958333333333333,6.708333333333333,1.0,0.0,7,12,1
0.0,1.0,0.0,0.875,0.0,11.916666666666666,26.208333333333332,44.625,45.75,7.541666666666667,6.833333333333333,6.666666666666667,1.0,0.16666666666666666,7,12,1
0.0,1.0,0.0,0.625,0.0,20.25,29.875,61.125,39.375,13.0,8.333333333333334,6.708333333333333,1.0,0.25,7,12,1
0.0,1.0,0.0,0.5,0.0,24.541666666666668,29.083333333333332,66.625,29.875,10.458333333333334,7.875,6.708333333333333,1.0,0.25,7,12,0
0.0,1.0,0.0,0.4583333333333333,0.0,22.291666666666668,31.625,65.75,40.125,10.875,8.25,6.875,1.0,0.20833333333333334,7,12,1
0.0,1.0,0.0,0.9583333333333334,0.0,10.375,19.375,35.25,47.166666666666664,9.875,7.25,6.375,1.0,0.08333333333333333,7,12,1
0.0,1.0,0.0,0.9583333333333334,0.0,8.791666666666666,14.666666666666666,28.291666666666668,45.166666666666664,7.458333333333333,6.041666666666667,6.25,1.0,0.2916666666666667,7,12,1
0.0,1.0,0.0,0.9166666666666666,0.0,10.0,23.166666666666668,38.458333333333336,52.166666666666664,12.208333333333334,8.416666666666666,6.5,1.0,0.20833333333333334,7,12,1
0.0,1.0,0.0,0.9130434782608695,0.0,9.91304347826087,24.652173913043477,39.82608695652174,41.17391304347826,12.043478260869565,7.739130434782608,6.782608695652174,1.0,0.17391304347826086,7,12,1
0.0,1.0,0.0,0.5,0.0,22.166666666666668,36.125,70.04166666666667,39.416666666666664,10.583333333333334,8.166666666666666,7.041666666666667,1.0,0.75,0,12,1
0.0,1.0,0.0,0.5,0.0,24.166666666666668,35.583333333333336,72.91666666666667,42.458333333333336,16.5,8.625,7.291666666666667,1.0,0.75,0,12,1
0.0,1.0,0.0,0.041666666666666664,0.0,24.791666666666668,43.875,81.875,26.125,17.458333333333332,9.791666666666666,8.125,1.0,0.4166666666666667,0,12,0
0.0,1.0,0.0,0.3333333333333333,0.0,25.333333333333332,36.416666666666664,75.45833333333333,38.5,15.625,8.25,7.541666666666667,1.0,0.2916666666666667,0,12,1
0.0,1.0,0.0,0.125,0.0,13.958333333333334,35.333333333333336,56.791666666666664,44.625,13.25,8.208333333333334,10.416666666666666,1.0,0.2916666666666667,0,12,1
0.0,1.0,0.0,0.75,0.0,9.208333333333334,29.625,43.625,56.083333333333336,11.708333333333334,7.25,8.25,1.0,0.0,0,12,1
0.0,1.0,0.0,0.6666666666666666,0.0,11.5,28.833333333333332,46.458333333333336,47.416666666666664,15.416666666666666,8.125,7.708333333333333,1.0,0.041666666666666664,0,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,22.541666666666668,29.958333333333332,64.66666666666667,47.708333333333336,16.958333333333332,9.916666666666666,7.333333333333333,1.0,0.6666666666666666,0,12,1
0.0,1.0,0.0,0.3181818181818182,0.0,23.181818181818183,29.136363636363637,64.63636363636364,46.68181818181818,20.5,11.272727272727273,6.090909090909091,1.0,0.4090909090909091,0,12,1
0.0,1.0,0.0,0.2608695652173913,0.0,23.782608695652176,30.17391304347826,66.78260869565217,39.78260869565217,16.869565217391305,10.043478260869565,4.478260869565218,1.0,0.43478260869565216,0,12,1
0.0,1.0,0.0,0.25,0.0,24.125,27.166666666666668,64.20833333333333,36.75,17.708333333333332,8.916666666666666,3.5833333333333335,1.0,0.25,0,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,23.916666666666668,32.458333333333336,69.04166666666667,41.416666666666664,19.708333333333332,10.833333333333334,3.9583333333333335,1.0,0.20833333333333334,0,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,20.904761904761905,35.476190476190474,67.38095238095238,37.04761904761905,23.523809523809526,12.047619047619047,4.714285714285714,1.0,0.47619047619047616,0,12,1
0.0,1.0,0.0,0.6666666666666666,0.0,10.541666666666666,27.791666666666668,43.833333333333336,49.458333333333336,24.833333333333332,12.041666666666666,4.083333333333333,1.0,0.20833333333333334,0,12,1
0.0,1.0,0.0,0.2916666666666667,0.0,23.5,36.125,72.04166666666667,40.041666666666664,29.333333333333332,14.25,3.5833333333333335,1.0,0.625,0,12,1
0.0,1.0,0.0,0.0,0.0,29.095238095238095,42.61904761904762,87.33333333333333,31.952380952380953,30.571428571428573,16.095238095238095,3.3333333333333335,1.0,1.2857142857142858,0,12,0
0.0,1.0,0.0,0.0,0.0,28.157894736842106,46.421052631578945,89.6842105263158,40.421052631578945,37.1578947368421,16.68421052631579,3.8421052631578947,1.0,1.4210526315789473,0,12,1
0.0,1.0,0.0,0.0,0.0,25.714285714285715,43.23809523809524,82.76190476190476,43.142857142857146,36.285714285714285,15.047619047619047,3.238095238095238,1.0,1.1904761904761905,0,12,1
0.0,1.0,0.0,0.08695652173913043,0.0,11.347826086956522,27.91304347826087,45.08695652173913,51.69565217391305,21.869565217391305,8.608695652173912,2.6956521739130435,1.0,0.6086956521739131,0,12,1
0.0,1.0,0.0,0.6666666666666666,0.0,6.625,20.0,30.208333333333332,75.25,13.833333333333334,5.875,3.5833333333333335,1.0,0.125,0,12,2
0.0,1.0,0.0,0.875,0.0,6.375,21.708333333333332,31.5,74.04166666666667,15.458333333333334,7.291666666666667,3.7083333333333335,1.0,0.0,0,12,2
0.0,1.0,0.0,0.375,0.0,9.125,23.083333333333332,37.041666666666664,72.625,15.666666666666666,8.166666666666666,4.291666666666667,1.0,0.25,0,12,2
0.0,1.0,0.0,0.4782608695652174,0.0,12.043478260869565,25.695652173913043,44.26086956521739,70.30434782608695,22.304347826086957,9.869565217391305,4.0,1.0,0.13043478260869565,0,12,2
0.0,1.0,0.0,0.13043478260869565,0.0,15.782608695652174,38.52173913043478,62.82608695652174,65.21739130434783,26.608695652173914,12.73913043478261,4.608695652173913,1.0,1.9565217391304348,0,12,2
0.0,1.0,0.0,0.21739130434782608,0.0,9.26086956521739,28.82608695652174,43.26086956521739,68.21739130434783,33.0,15.08695652173913,4.521739130434782,1.0,0.30434782608695654,0,12,2
0.0,1.0,0.0,0.16666666666666666,0.0,14.458333333333334,35.333333333333336,57.791666666666664,53.5,20.416666666666668,10.791666666666666,4.666666666666667,1.0,0.5416666666666666,0,12,1
0.0,1.0,0.0,0.4583333333333333,0.0,7.166666666666667,20.041666666666668,31.125,60.375,7.625,4.375,5.0,1.0,0.125,0,12,1
0.0,1.0,0.0,1.0,0.0,6.75,18.75,29.166666666666668,66.20833333333333,8.166666666666666,5.125,4.708333333333333,1.0,0.25,0,12,2
0.0,1.0,0.0,0.4166666666666667,0.0,18.708333333333332,32.458333333333336,61.416666666666664,46.666666666666664,9.041666666666666,6.791666666666667,4.916666666666667,1.0,0.2916666666666667,0,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,19.375,36.083333333333336,65.58333333333333,45.208333333333336,12.75,7.916666666666667,5.625,1.0,0.625,0,12,1
0.0,1.0,0.0,0.375,0.0,8.333333333333334,27.416666666666668,39.958333333333336,50.708333333333336,10.833333333333334,7.5,5.083333333333333,1.0,0.0,8,12,1
0.0,1.0,0.0,0.625,0.0,7.625,24.416666666666668,36.291666666666664,53.541666666666664,9.041666666666666,5.833333333333333,6.25,1.0,0.041666666666666664,8,12,1
0.0,1.0,0.0,0.7916666666666666,0.0,7.625,23.5,35.25,68.08333333333333,9.958333333333334,4.916666666666667,5.791666666666667,1.0,0.08333333333333333,8,12,2
0.0,1.0,0.0,0.875,0.0,7.041666666666667,25.375,36.333333333333336,75.375,14.875,7.833333333333333,4.458333333333333,1.0,0.0,8,12,2
0.0,1.0,0.0,0.5416666666666666,0.0,14.708333333333334,38.958333333333336,61.375,56.041666666666664,18.208333333333332,9.666666666666666,4.666666666666667,1.0,0.16666666666666666,8,12,1
0.0,1.0,0.0,0.20833333333333334,0.0,28.291666666666668,43.833333333333336,87.125,44.583333333333336,25.833333333333332,12.791666666666666,5.208333333333333,1.0,0.5833333333333334,8,12,1
0.0,1.0,0.0,0.34782608695652173,0.0,23.47826086956522,30.956521739130434,67.0,46.04347826086956,20.043478260869566,9.565217391304348,4.6521739130434785,1.0,0.30434782608695654,8,12,1
0.0,1.0,0.0,0.13636363636363635,0.0,30.5,43.59090909090909,90.54545454545455,31.863636363636363,24.09090909090909,11.863636363636363,4.590909090909091,1.0,0.7272727272727273,8,12,0
0.0,1.0,0.0,0.22727272727272727,0.0,23.636363636363637,31.727272727272727,67.81818181818181,36.18181818181818,23.772727272727273,10.681818181818182,3.590909090909091,1.0,0.8181818181818182,8,12,1
0.0,1.0,0.0,0.2916666666666667,0.0,24.916666666666668,35.541666666666664,74.04166666666667,35.583333333333336,16.083333333333332,8.791666666666666,3.5,1.0,0.5833333333333334,8,12,1
0.0,1.0,0.0,0.5833333333333334,0.0,9.125,25.041666666666668,39.083333333333336,59.208333333333336,12.0,7.583333333333333,3.2083333333333335,1.0,0.041666666666666664,8,12,1
0.0,1.0,0.0,0.75,0.0,6.5,19.75,29.666666666666668,71.66666666666667,17.458333333333332,8.958333333333334,4.125,1.0,0.08333333333333333,8,12,2
0.0,1.0,0.0,0.4782608695652174,0.0,15.0,30.652173913043477,53.65217391304348,62.391304347826086,24.130434782608695,11.608695652173912,4.0,1.0,0.4782608695652174,8,12,1
0.0,1.0,0.0,0.25,0.0,18.458333333333332,35.791666666666664,63.875,54.708333333333336,22.125,11.708333333333334,3.875,1.0,0.4166666666666667,8,12,1
0.0,1.0,0.0,0.4583333333333333,0.0,7.875,25.166666666666668,37.166666666666664,49.083333333333336,9.0,6.083333333333333,3.0833333333333335,1.0,0.0,8,12,1
0.0,1.0,0.0,0.16666666666666666,0.0,22.125,33.666666666666664,67.58333333333333,42.375,14.416666666666666,7.875,4.166666666666667,1.0,0.4166666666666667,8,12,1
0.0,1.0,0.0,0.375,0.0,26.25,32.541666666666664,72.83333333333333,45.916666666666664,12.625,7.958333333333333,4.583333333333333,1.0,0.16666666666666666,8,12,1
0.0,1.0,0.0,0.5833333333333334,0.0,16.125,27.458333333333332,52.333333333333336,48.458333333333336,11.125,7.5,4.041666666666667,1.0,0.08333333333333333,8,12,1
0.0,1.0,0.0,0.5833333333333334,0.0,11.708333333333334,29.125,46.916666666666664,57.416666666666664,11.875,8.5,3.875,1.0,0.041666666666666664,8,12,1
0.0,1.0,0.0,0.2916666666666667,0.0,11.375,42.041666666666664,59.416666666666664,47.833333333333336,12.75,8.125,5.583333333333333,1.0,0.4166666666666667,8,12,1
0.0,1.0,0.0,0.25,0.0,4.541666666666667,40.041666666666664,47.041666666666664,56.291666666666664,13.0,8.416666666666666,7.125,1.0,0.7083333333333334,8,12,1
0.0,1.0,0.0,0.375,0.0,9.041666666666666,49.208333333333336,63.083333333333336,53.75,18.5,10.708333333333334,6.375,1.0,0.5833333333333334,8,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,4.833333333333333,45.541666666666664,53.083333333333336,54.791666666666664,15.958333333333334,9.041666666666666,5.375,1.0,0.5,8,12,1
0.0,1.0,0.0,0.375,0.0,4.708333333333333,44.541666666666664,51.625,48.458333333333336,17.416666666666668,8.958333333333334,5.291666666666667,1.0,0.625,8,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,7.833333333333333,36.583333333333336,48.75,51.166666666666664,19.666666666666668,10.041666666666666,5.333333333333333,1.0,0.5,8,12,1
0.0,1.0,0.0,0.875,0.0,7.625,18.291666666666668,29.875,69.41666666666667,23.166666666666668,11.416666666666666,4.75,1.0,0.0,8,12,2
0.0,1.0,0.0,0.375,0.0,20.083333333333332,29.791666666666668,60.708333333333336,47.875,22.583333333333332,11.291666666666666,4.958333333333333,1.0,0.8333333333333334,8,12,1
0.0,1.0,0.0,0.25,0.0,17.875,26.458333333333332,53.916666666666664,52.791666666666664,17.041666666666668,8.666666666666666,4.625,1.0,0.375,8,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,17.25,25.375,51.666666666666664,54.208333333333336,16.791666666666668,8.041666666666666,4.875,1.0,0.4583333333333333,8,12,1
0.0,1.0,0.0,0.125,0.0,18.083333333333332,29.666666666666668,57.458333333333336,48.791666666666664,13.625,8.416666666666666,5.041666666666667,1.0,0.5416666666666666,8,12,1
0.0,1.0,0.0,0.125,0.0,14.666666666666666,31.333333333333332,53.833333333333336,62.125,18.5,10.416666666666666,5.208333333333333,1.0,0.75,8,12,1
0.0,1.0,0.0,0.7916666666666666,0.0,5.25,18.75,26.75,83.125,14.208333333333334,7.666666666666667,4.375,1.0,0.0,6,12,2
0.0,1.0,0.0,0.75,0.0,5.708333333333333,16.708333333333332,25.583333333333332,74.04166666666667,15.291666666666666,8.25,4.333333333333333,1.0,0.0,6,12,2
0.0,1.0,0.0,0.3333333333333333,0.0,10.095238095238095,21.952380952380953,37.42857142857143,75.71428571428571,19.523809523809526,8.952380952380953,4.666666666666667,1.0,0.7142857142857143,6,12,2
0.0,1.0,0.0,0.23809523809523808,0.0,15.714285714285714,32.76190476190476,56.80952380952381,68.57142857142857,29.476190476190474,11.714285714285714,5.380952380952381,1.0,0.7142857142857143,6,12,2
0.0,1.0,0.0,0.22727272727272727,0.0,17.136363636363637,39.0,65.27272727272727,63.63636363636363,36.54545454545455,14.545454545454545,5.590909090909091,1.0,1.2272727272727273,6,12,1
0.0,1.0,0.0,0.20833333333333334,0.0,19.666666666666668,36.666666666666664,66.91666666666667,67.33333333333333,31.291666666666668,16.708333333333332,4.875,1.0,0.4583333333333333,6,12,2
0.0,1.0,0.0,0.25,0.0,20.916666666666668,31.416666666666668,63.375,57.291666666666664,34.0,14.75,4.958333333333333,1.0,0.4166666666666667,6,12,1
0.0,1.0,0.0,0.75,0.0,13.958333333333334,24.625,46.25,64.79166666666667,16.25,7.416666666666667,4.875,1.0,0.0,6,12,1
0.0,1.0,0.0,0.7083333333333334,0.0,12.708333333333334,28.708333333333332,48.208333333333336,54.541666666666664,20.208333333333332,9.75,4.541666666666667,1.0,0.0,6,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,20.708333333333332,31.25,63.041666666666664,58.666666666666664,26.708333333333332,10.833333333333334,4.625,1.0,0.5833333333333334,6,12,1
0.0,1.0,0.0,0.20833333333333334,0.0,19.666666666666668,31.083333333333332,61.25,56.0,29.958333333333332,12.083333333333334,3.625,1.0,0.25,6,12,1
0.0,1.0,0.0,0.045454545454545456,0.0,27.59090909090909,37.59090909090909,79.81818181818181,32.18181818181818,31.136363636363637,11.363636363636363,4.136363636363637,1.0,1.3181818181818181,6,12,0
0.0,1.0,0.0,0.043478260869565216,0.0,36.69565217391305,42.78260869565217,99.1304347826087,28.82608695652174,41.52173913043478,15.130434782608695,4.478260869565218,1.0,1.391304347826087,6,12,0
0.0,1.0,0.0,0.13043478260869565,0.0,29.347826086956523,37.17391304347826,82.17391304347827,30.869565217391305,35.130434782608695,13.043478260869565,3.739130434782609,1.0,0.782608695652174,6,12,0
0.0,1.0,0.0,0.16666666666666666,0.0,24.958333333333332,51.0,89.20833333333333,47.125,37.0,13.875,3.8333333333333335,1.0,0.6666666666666666,6,12,1
0.0,1.0,0.0,0.375,0.0,15.916666666666666,37.916666666666664,62.25,52.791666666666664,40.166666666666664,12.583333333333334,3.7083333333333335,1.0,0.20833333333333334,6,12,1
0.0,1.0,0.0,0.2916666666666667,0.0,24.75,29.5,67.45833333333333,49.916666666666664,29.875,9.166666666666666,3.6666666666666665,1.0,0.16666666666666666,6,12,1
0.0,1.0,0.0,0.21739130434782608,0.0,22.91304347826087,30.130434782608695,65.47826086956522,47.869565217391305,25.52173913043478,8.0,3.5217391304347827,1.0,0.30434782608695654,6,12,1
0.0,1.0,0.0,0.2916666666666667,0.0,15.666666666666666,33.833333333333336,57.75,47.75,21.541666666666668,8.25,2.9166666666666665,1.0,0.3333333333333333,6,12,1
0.0,1.0,0.0,0.2916666666666667,0.0,20.708333333333332,39.875,71.625,55.916666666666664,25.833333333333332,10.5,3.0416666666666665,1.0,0.4166666666666667,6,12,1
0.0,1.0,0.0,0.13636363636363635,0.0,19.727272727272727,46.59090909090909,76.86363636363636,46.09090909090909,27.318181818181817,12.045454545454545,3.090909090909091,1.0,0.5909090909090909,6,12,1
0.0,1.0,0.0,0.5,0.0,9.041666666666666,28.75,42.583333333333336,61.458333333333336,21.541666666666668,10.875,2.1666666666666665,1.0,0.08333333333333333,6,12,1
0.0,1.0,0.0,0.625,0.0,18.291666666666668,31.458333333333332,59.291666666666664,52.541666666666664,28.041666666666668,11.25,3.0416666666666665,1.0,0.125,6,12,1
0.0,1.0,0.0,0.5238095238095238,0.0,10.666666666666666,28.952380952380953,45.23809523809524,61.095238095238095,24.238095238095237,10.19047619047619,2.619047619047619,1.0,0.38095238095238093,6,12,1
0.0,1.0,0.0,0.3333333333333333,0.0,9.857142857142858,29.571428571428573,44.714285714285715,73.76190476190476,30.571428571428573,14.714285714285714,3.3333333333333335,1.0,0.47619047619047616,6,12,2
0.0,1.0,0.0,0.5454545454545454,0.0,10.363636363636363,29.40909090909091,45.36363636363637,66.81818181818181,25.954545454545453,10.818181818181818,3.409090909090909,1.0,0.5909090909090909,6,12,2
0.0,1.0,0.0,0.16666666666666666,0.0,11.416666666666666,35.416666666666664,53.041666666666664,67.375,34.666666666666664,15.25,3.5416666666666665,1.0,0.375,6,12,2
0.0,1.0,0.0,0.30434782608695654,0.0,6.217391304347826,37.56521739130435,47.26086956521739,52.78260869565217,32.608695652173914,17.130434782608695,3.0,1.0,0.391304347826087,6,12,1
0.0,1.0,0.0,0.6666666666666666,0.0,5.958333333333333,25.333333333333332,34.541666666666664,28.5,17.958333333333332,7.666666666666667,3.0416666666666665,1.0,0.08333333333333333,6,12,0
0.0,1.0,0.0,0.7272727272727273,0.0,5.318181818181818,27.318181818181817,35.54545454545455,48.31818181818182,24.272727272727273,10.727272727272727,3.090909090909091,1.0,0.045454545454545456,6,12,1
0.0,1.0,0.0,0.4583333333333333,0.0,13.0,39.708333333333336,59.541666666666664,55.75,38.166666666666664,14.125,3.625,1.0,0.3333333333333333,5,12,1
0.0,1.0,0.0,0.391304347826087,0.0,15.0,38.91304347826087,61.869565217391305,66.1304347826087,33.91304347826087,14.608695652173912,3.6956521739130435,1.0,0.391304347826087,5,12,2
0.0,1.0,0.0,0.2631578947368421,0.0,18.736842105263158,53.31578947368421,82.21052631578948,46.68421052631579,35.94736842105263,14.473684210526315,4.421052631578948,1.0,0.6842105263157895,5,12,1
0.0,1.0,0.0,0.4166666666666667,0.0,14.041666666666666,31.541666666666668,53.291666666666664,41.875,19.916666666666668,9.75,3.5833333333333335,1.0,0.4166666666666667,5,12,1
0.0,1.0,0.0,0.5833333333333334,0.0,13.75,33.416666666666664,54.625,63.291666666666664,29.75,10.541666666666666,3.625,1.0,0.2916666666666667,5,12,1
0.0,1.0,0.0,0.8666666666666667,0.0,7.0,24.4,35.266666666666666,64.33333333333333,29.333333333333332,11.666666666666666,3.1333333333333333,1.0,0.26666666666666666,5,12,1
0.0,1.0,0.0,0.9333333333333333,0.0,8.2,32.6,44.93333333333333,74.33333333333333,38.0,15.333333333333334,3.3333333333333335,1.0,0.6666666666666666,5,12,2
0.0,1.0,0.0,0.625,0.0,11.25,41.0,58.375,73.0,33.9375,14.9375,3.875,1.0,0.8125,5,12,2
0.0,1.0,0.0,0.5333333333333333,0.0,10.533333333333333,39.666666666666664,55.8,74.0,41.6,17.2,3.8666666666666667,1.0,1.3333333333333333,5,12,2
0.0,1.0,0.0,0.6666666666666666,0.0,12.61111111111111,42.94444444444444,62.388888888888886,68.16666666666667,39.77777777777778,14.833333333333334,3.6666666666666665,1.0,0.4444444444444444,5,12,2
0.0,1.0,0.0,0.8,0.0,7.333333333333333,31.4,42.666666666666664,83.0,37.46666666666667,16.0,3.4,1.0,0.13333333333333333,5,12,2
0.0,1.0,0.0,0.5789473684210527,0.0,14.421052631578947,45.21052631578947,67.52631578947368,78.94736842105263,42.36842105263158,17.31578947368421,4.052631578947368,1.0,0.3157894736842105,5,12,2
0.0,1.0,0.0,0.7222222222222222,0.0,7.444444444444445,41.22222222222222,52.888888888888886,73.38888888888889,42.44444444444444,17.61111111111111,3.7777777777777777,1.0,0.2222222222222222,5,12,2
0.0,1.0,0.0,0.9473684210526315,0.0,4.315789473684211,24.68421052631579,31.42105263157895,85.3157894736842,36.63157894736842,17.263157894736842,3.526315789473684,1.0,0.42105263157894735,5,12,2
0.0,1.0,0.0,0.8095238095238095,0.0,9.19047619047619,30.571428571428573,44.57142857142857,79.28571428571429,31.285714285714285,15.095238095238095,3.619047619047619,1.0,0.42857142857142855,5,12,2
0.0,1.0,0.0,0.6,0.0,12.4,41.0,59.95,76.7,32.45,15.3,4.15,1.0,0.35,5,12,2
0.0,1.0,0.0,0.6190476190476191,0.0,9.904761904761905,39.714285714285715,54.857142857142854,79.52380952380952,38.095238095238095,19.047619047619047,3.9047619047619047,1.0,0.5238095238095238,5,12,2
0.0,1.0,0.0,0.6666666666666666,0.0,7.523809523809524,41.76190476190476,53.285714285714285,84.38095238095238,31.571428571428573,16.952380952380953,3.9523809523809526,1.0,0.5714285714285714,5,12,2
0.0,1.0,0.0,0.6666666666666666,0.0,11.666666666666666,42.57142857142857,60.333333333333336,82.28571428571429,35.57142857142857,16.047619047619047,4.142857142857143,1.0,0.19047619047619047,5,12,2
0.0,1.0,0.0,0.8125,0.0,7.0,34.5,45.3125,73.0,43.125,18.5,4.1875,1.0,0.1875,5,12,2
0.0,1.0,0.0,0.95,0.0,4.35,27.1,33.95,73.9,28.4,14.45,3.6,1.0,0.55,5,12,2
0.0,1.0,0.0,0.4583333333333333,0.0,12.041666666666666,41.833333333333336,60.5,62.625,29.916666666666668,13.416666666666666,3.625,1.0,0.25,5,12,1
0.0,1.0,0.0,0.34782608695652173,0.0,19.869565217391305,53.82608695652174,84.21739130434783,40.608695652173914,38.17391304347826,15.73913043478261,3.8260869565217392,1.0,0.6956521739130435,5,12,1
0.0,1.0,0.0,0.375,0.0,20.208333333333332,50.333333333333336,81.5,44.333333333333336,29.916666666666668,11.166666666666666,4.166666666666667,1.0,0.75,5,12,1
0.0,1.0,0.0,0.47619047619047616,0.0,22.857142857142858,51.857142857142854,87.04761904761905,45.666666666666664,37.61904761904762,14.142857142857142,4.714285714285714,1.0,0.19047619047619047,5,12,1
0.0,1.0,0.0,0.75,0.0,18.583333333333332,44.333333333333336,72.875,43.166666666666664,33.291666666666664,11.458333333333334,4.125,1.0,0.125,5,12,1
0.0,1.0,0.0,0.9565217391304348,0.0,9.043478260869565,29.782608695652176,43.65217391304348,55.30434782608695,27.52173913043478,10.652173913043478,3.1739130434782608,1.0,0.4782608695652174,5,12,1
0.0,1.0,0.0,1.0,0.0,9.708333333333334,23.5,38.208333333333336,55.541666666666664,20.208333333333332,6.666666666666667,3.0833333333333335,1.0,0.2916666666666667,5,12,1
0.0,1.0,0.0,0.7272727272727273,0.0,20.636363636363637,34.04545454545455,65.81818181818181,51.54545454545455,20.227272727272727,7.818181818181818,3.6818181818181817,1.0,0.3181818181818182,5,12,1
0.0,1.0,0.0,0.55,0.0,14.7,42.75,65.0,60.8,25.65,11.8,4.45,1.0,0.35,5,12,1
0.0,1.0,0.0,0.5714285714285714,0.0,12.0,41.904761904761905,60.285714285714285,65.71428571428571,37.904761904761905,12.19047619047619,5.095238095238095,1.0,0.42857142857142855,5,12,2
0.0,1.0,0.0,0.8666666666666667,0.0,12.0,34.53333333333333,53.06666666666667,62.333333333333336,44.2,13.066666666666666,5.0,1.0,0.3333333333333333,1,12,1
0.0,1.0,0.0,0.7368421052631579,0.0,12.421052631578947,34.1578947368421,53.1578947368421,52.89473684210526,47.89473684210526,14.842105263157896,4.526315789473684,1.0,0.3157894736842105,1,12,1
